C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_18_302.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_18_302.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_18_302.jpg, 0.1802174, 0, 0, 5.976571E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_18_520.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_18_520.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_18_520.jpg, 0, 0, 0, 6.209051E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_18_636.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_18_636.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_18_636.jpg, 0, 0, 0, 7.570274E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_18_745.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_18_745.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_18_745.jpg, 0, 0, 0, 6.262972E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_18_891.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_18_891.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_18_891.jpg, 0, 0, 0, 7.724135E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_19_004.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_19_004.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_19_004.jpg, 0, 0, 0, 7.254691E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_19_155.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_19_155.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_19_155.jpg, 0, 0, 0, 7.216936E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_19_255.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_19_255.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_19_255.jpg, 0, 0, 0, 4.110505E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_19_376.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_19_376.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_19_376.jpg, 0, 0, 0, 9.346858E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_19_486.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_19_486.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_19_486.jpg, 0, 0, 0, 7.305265E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_19_609.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_19_609.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_19_609.jpg, 0, 0, 0, 9.622238E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_19_737.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_19_737.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_19_737.jpg, 0, 0, 0, 5.286639E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_19_893.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_19_893.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_19_893.jpg, 0, 0, 0, 8.084328E-05
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_20_039.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_20_039.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_20_039.jpg, 0, 0.4339239, 0, 0.7714338
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_20_201.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_20_201.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_20_201.jpg, 0, 0.9197847, 0, 2.558351
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_20_321.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_20_321.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_20_321.jpg, 0, 1, 0, 4.005308
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_20_469.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_20_469.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_20_469.jpg, 0, 1, 0, 5.918833
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_20_597.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_20_597.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_20_597.jpg, 0, 1, 0, 7.334402
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_20_725.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_20_725.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_20_725.jpg, 0, 0.614659, 0, 8.343257
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_20_847.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_20_847.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_20_847.jpg, 0, 0.2500042, 0, 8.672502
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_20_970.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_20_970.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_20_970.jpg, 0, 0, 0, 8.629442
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_21_087.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_21_087.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_21_087.jpg, 0, 0, 0, 8.570617
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_21_206.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_21_206.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_21_206.jpg, 0, 0, 0, 8.51371
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_21_318.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_21_318.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_21_318.jpg, 0, 0, 0, 8.468844
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_21_436.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_21_436.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_21_436.jpg, 0, 0, 0, 8.415537
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_21_547.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_21_547.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_21_547.jpg, -0.3372792, 0, 0, 8.299242
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_21_654.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_21_654.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_21_654.jpg, -0.6626785, 0, 0, 8.142426
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_21_763.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_21_763.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_21_763.jpg, -0.9864804, 0, 0, 7.926927
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_21_869.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_21_869.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_21_869.jpg, -0.6680235, 0, 0, 7.910467
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_21_976.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_21_976.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_21_976.jpg, -0.3437091, 0, 0, 7.883503
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_22_085.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_22_085.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_22_085.jpg, -0.02040956, 0, 0, 7.813779
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_22_202.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_22_202.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_22_202.jpg, 0, 0, 0, 7.778067
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_22_309.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_22_309.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_22_309.jpg, 0, 0.3221238, 0, 8.183909
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_22_417.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_22_417.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_22_417.jpg, 0, 0.6428781, 0, 8.901502
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_22_528.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_22_528.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_22_528.jpg, 0, 0.9774017, 0, 10.23609
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_22_636.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_22_636.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_22_636.jpg, 0, 1, 0, 11.38598
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_22_760.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_22_760.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_22_760.jpg, 0, 0.6573694, 0, 12.2809
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_22_864.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_22_864.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_22_864.jpg, 0, 0.3486139, 0, 12.58694
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_22_986.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_22_986.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_22_986.jpg, 0, 0, 0, 12.5859
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_23_094.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_23_094.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_23_094.jpg, 0, 0, 0, 12.53493
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_23_213.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_23_213.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_23_213.jpg, 0, 0, 0, 12.36825
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_23_324.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_23_324.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_23_324.jpg, -0.3312477, 0, 0, 12.25472
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_23_451.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_23_451.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_23_451.jpg, -0.7063767, 0, 0, 11.99339
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_23_561.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_23_561.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_23_561.jpg, -1, 0, 0, 11.61064
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_23_685.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_23_685.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_23_685.jpg, -0.6257845, 0, 0, 11.53693
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_23_815.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_23_815.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_23_815.jpg, -0.2845306, 0, 0, 11.63773
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_23_911.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_23_911.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_23_911.jpg, 0, 0, 0, 11.43518
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_24_031.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_24_031.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_24_031.jpg, 0, 0, 0, 11.4806
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_24_149.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_24_149.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_24_149.jpg, 0, 0, 0, 11.32627
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_24_263.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_24_263.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_24_263.jpg, 0, 0, 0, 11.32773
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_24_369.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_24_369.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_24_369.jpg, 0, 0.3451659, 0, 11.69767
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_24_485.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_24_485.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_24_485.jpg, 0, 0.6832683, 0, 12.57452
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_24_606.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_24_606.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_24_606.jpg, 0, 1, 0, 14.02071
C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\center_2024_03_02_11_09_24_716.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\left_2024_03_02_11_09_24_716.jpg, C:\Users\Amine\Desktop\PROJET_IA\DATA\IMG\right_2024_03_02_11_09_24_716.jpg, 0, 0.6662701, 0, 14.58574
